TOKEN	WEIGHT
350-metre-high	-5.071685435326531e-05
275-metre-high	-5.071685435326531e-05
seismicity	-5.071685435326531e-05
Kazakhs	-5.071050606318092e-05
Adolph	-5.069539718637901e-05
Hirkey	-5.065230712939492e-05
TUrkey	-5.065230712939492e-05
﻿Trinidad	-5.063825323316869e-05
Vidiadhar	-5.063825323316869e-05
ACP/	-5.063825323316869e-05
destruction—the	-5.059328986127237e-05
armaments-	-5.059328986127237e-05
session—no	-5.059328986127237e-05
area—and	-5.059328986127237e-05
1978-1979	-5.059328986127237e-05
hardships—lack	-5.059328986127237e-05
prolonged—indeed	-5.059328986127237e-05
indefinite—loss	-5.059328986127237e-05
next-door	-5.0549348624534745e-05
unwrapped	-5.0549348624534745e-05
catacombs	-5.0549348624534745e-05
abstruseness	-5.0549348624534745e-05
not.	-5.0549348624534745e-05
yellows	-5.0549348624534745e-05
chromatic	-5.0549348624534745e-05
700-800	-5.0549348624534745e-05
mankind-from	-5.0549348624534745e-05
AIL.630	-5.0549348624534745e-05
elaborations	-5.0549348624534745e-05
equilibrium-of-sorts	-5.0549348624534745e-05
tri-polar	-5.0549348624534745e-05
deeprooted	-5.0450928984234705e-05
uncomfortably	-5.042964909963908e-05
policy-induced	-5.042964909963908e-05
over.-	-5.042964909963908e-05
domestic-policy	-5.042964909963908e-05
self-consciously	-5.042964909963908e-05
already-precarious	-5.042964909963908e-05
\ear	-5.042964909963908e-05
long*	-5.042964909963908e-05
Mankind—and	-5.042388058580807e-05
hall—is	-5.042388058580807e-05
appetites—has	-5.042388058580807e-05
principles-in	-5.042388058580807e-05
views19	-5.042388058580807e-05
Today—thanks	-5.042388058580807e-05
salute-the	-5.042388058580807e-05
viable—and	-5.042388058580807e-05
wayward	-5.042388058580807e-05
33/235	-5.042388058580807e-05
ones-in	-5.042388058580807e-05
usages	-5.042388058580807e-05
senior-management	-5.040744030844822e-05
sustainable-energy	-5.040744030844822e-05
71/316	-5.040744030844822e-05
subcontinent-India	-5.040378410110588e-05
Bangladesh-are	-5.040378410110588e-05
stationery	-5.040378410110588e-05
artists-all	-5.040378410110588e-05
*et	-5.040378410110588e-05
hues	-5.040378410110588e-05
sarcastically	-5.040378410110588e-05
based-then	-5.040378410110588e-05
.morals	-5.040378410110588e-05
value-1	-5.040378410110588e-05
belong—the	-5.036097273055816e-05
much-expected	-5.032361175061006e-05
Calends	-5.0234040629438724e-05
planet-focused	-5.015338407443564e-05
ambitiousness	-5.015338407443564e-05
68/33	-5.015338407443564e-05
pre-feasibility	-5.0124998156040064e-05
disease-specific	-5.0124998156040064e-05
APC	-5.0082516515699954e-05
budged	-5.006299196363956e-05
unpublicized	-5.004475775580744e-05
workless	-5.004475775580744e-05
times—such	-5.004475775580744e-05
through—the	-5.004475775580744e-05
third—only	-5.004475775580744e-05
third—of	-5.004475775580744e-05
antedates	-5.004475775580744e-05
Investments-	-5.004475775580744e-05
trade—not	-5.004475775580744e-05
cheap-labour	-5.004475775580744e-05
low-technology	-5.004475775580744e-05
inflation-plagued	-5.004475775580744e-05
buckets	-5.004475775580744e-05
T-shirts	-5.004475775580744e-05
undergarments	-5.004475775580744e-05
pyjamas	-5.004475775580744e-05
listless	-5.004475775580744e-05
economy—not	-5.004475775580744e-05
neo-mercantilism	-5.004475775580744e-05
48/122	-5.004199557243369e-05
STDs	-5.0014639129123024e-05
mineralogical	-5.001257587373064e-05
3,673,000,000	-5.001257587373064e-05
interna-	-5.001257587373064e-05
tional	-5.001257587373064e-05
excellency	-5.0009346408508115e-05
occidental	-5.0009346408508115e-05
CD	-4.998065904521688e-05
Czecho-Slovakia	-4.998065904521688e-05
CCW	-4.998065904521688e-05
affiliating	-4.998065904521688e-05
Interconnection	-4.998065904521688e-05
education-oriented	-4.998065904521688e-05
on-course	-4.9938267337885745e-05
Frontloading	-4.9938267337885745e-05
aid-in-trade	-4.9938267337885745e-05
expansionistic	-4.989604600692076e-05
Reagan-Gorbachev	-4.989604600692076e-05
Ά©	-4.989604600692076e-05
decisive.	-4.989604600692076e-05
generalisation	-4.989604600692076e-05
Tone	-4.989604600692076e-05
tower·	-4.989604600692076e-05
bi-polar	-4.984741021051121e-05
settlerism	-4.984741021051121e-05
briefer	-4.982991101711765e-05
Valued	-4.982991101711765e-05
adventurousness	-4.982991101711765e-05
work-which	-4.9828461880476125e-05
history-of	-4.9828461880476125e-05
George-town	-4.9828461880476125e-05
trade-of	-4.9828461880476125e-05
extrication	-4.9828461880476125e-05
negative-balance	-4.9828461880476125e-05
international-that	-4.9828461880476125e-05
ecumenical-more	-4.9828461880476125e-05
Tantalus	-4.9828461880476125e-05
principal-I	-4.9828461880476125e-05
profounder	-4.9828461880476125e-05
nolens	-4.9828461880476125e-05
volens	-4.9828461880476125e-05
A/69/315	-4.9804414519246605e-05
68/310	-4.9804414519246605e-05
hile	-4.9804414519246605e-05
1.5˚C	-4.9804414519246605e-05
2070	-4.9804414519246605e-05
intergovernmentally	-4.9804414519246605e-05
past-2015	-4.9804414519246605e-05
Chikungunya	-4.9804414519246605e-05
1839	-4.979473477921503e-05
Hau	-4.979473477921503e-05
ofa	-4.979473477921503e-05
Nanasipau	-4.979473477921503e-05
much-beloved	-4.979473477921503e-05
aériens	-4.9711394923375996e-05
years—the	-4.963878123001315e-05
Treaty—a	-4.963878123001315e-05
invasion—Vietnamese	-4.963878123001315e-05
farfetched	-4.963878123001315e-05
Precedents	-4.963878123001315e-05
Izvestia	-4.963878123001315e-05
anti-Vietnam	-4.963878123001315e-05
Outlawed	-4.96359158282084e-05
Settlementóas	-4.96359158282084e-05
founds	-4.96359158282084e-05
couM	-4.96359158282084e-05
African-style	-4.96359158282084e-05
civiliansówomen	-4.96359158282084e-05
elderlyóunfortunate	-4.96359158282084e-05
Net/	-4.96359158282084e-05
Mel	-4.96359158282084e-05
1981óa	-4.96359158282084e-05
presidesóis	-4.96359158282084e-05
3th	-4.96359158282084e-05
ófor	-4.96359158282084e-05
improve-ment	-4.96359158282084e-05
initiativesówere	-4.96359158282084e-05
alsoóand	-4.96359158282084e-05
extentóin	-4.96359158282084e-05
Southóand	-4.96359158282084e-05
developmentófoster	-4.96359158282084e-05
H8	-4.96359158282084e-05
im-portance	-4.96359158282084e-05
goalóto	-4.96359158282084e-05
justiceóbe	-4.96359158282084e-05
worldóand	-4.96359158282084e-05
todayóit	-4.96359158282084e-05
Commonwealth-	-4.9629036389256146e-05
Second*	-4.9629036389256146e-05
hind	-4.9629036389256146e-05
Ninety-seven	-4.9629036389256146e-05
be-yond	-4.9629036389256146e-05
re-spect	-4.9629036389256146e-05
transgresses	-4.9629036389256146e-05
princi-ples	-4.9629036389256146e-05
sub-scribes	-4.9629036389256146e-05
years—Cambodia	-4.9629036389256146e-05
major-ity	-4.9629036389256146e-05
eign	-4.9629036389256146e-05
forgivable	-4.9629036389256146e-05
ig-nore	-4.9629036389256146e-05
elan	-4.962062413585107e-05
Nikos	-4.955947913781187e-05
expressed—at	-4.947940705358007e-05
freely—on	-4.947940705358007e-05
Council—always	-4.947940705358007e-05
politico-democratic	-4.947940705358007e-05
war-clouds	-4.9427125811247745e-05
ever-lasting	-4.9427125811247745e-05
podestas	-4.9427125811247745e-05
Montefeltro	-4.9427125811247745e-05
libertas	-4.9427125811247745e-05
Nemini	-4.9427125811247745e-05
teneri	-4.9427125811247745e-05
Multi-Partner	-4.9348379989159735e-05
Crotale	-4.933229073017683e-05
b/	-4.932262692700825e-05
Hole	-4.932262692700825e-05
interdictions	-4.932262692700825e-05
zone-full	-4.932262692700825e-05
FRELĪ40	-4.932262692700825e-05
resolutions—in	-4.9281883789823854e-05
disproportion-ate	-4.9281883789823854e-05
national-ism	-4.9281883789823854e-05
wooed	-4.92674329543369e-05
¿s	-4.921266213370849e-05
l.5	-4.921266213370849e-05
consensus-seeking	-4.921266213370849e-05
Prime-	-4.918845748196814e-05
A/311237	-4.918845748196814e-05
3/7-P	-4.918845748196814e-05
sought-of	-4.918845748196814e-05
public.opinion	-4.918845748196814e-05
evMent	-4.918845748196814e-05
nameJy	-4.918845748196814e-05
inter-planetary	-4.918845748196814e-05
14/23	-4.908565443105767e-05
15/23	-4.908565443105767e-05
Port-of-	-4.900083868628423e-05
65/69	-4.900083868628423e-05
panEuropean	-4.8974534509740684e-05
non-Namibians	-4.8974066055749936e-05
bi-zonality	-4.8894533280435114e-05
3n	-4.881009929841583e-05
Baselines	-4.880205101419935e-05
zero-draft	-4.880205101419935e-05
producer-owned	-4.880205101419935e-05
theAd	-4.87947804362436e-05
Aloysius	-4.87947804362436e-05
Haene	-4.87947804362436e-05
Gwelo	-4.87947804362436e-05
Chakaipa	-4.87947804362436e-05
Schmitt	-4.87947804362436e-05
Markall	-4.87947804362436e-05
advertisement	-4.87947804362436e-05
Anglican	-4.87947804362436e-05
Mashonoland	-4.87947804362436e-05
traditionalists	-4.87947804362436e-05
poring	-4.87947804362436e-05
despondently	-4.87947804362436e-05
Sykes-Picot	-4.87947804362436e-05
forty-fir	-4.878531233633115e-05
Batched	-4.878531233633115e-05
over-used	-4.878531233633115e-05
FavorFable	-4.878531233633115e-05
relativizing	-4.8671737293246016e-05
Somali-Ethiopia	-4.867014396994328e-05
nutrition-related	-4.867014396994328e-05
catastrophic·	-4.867014396994328e-05
discrimination—all	-4.863237866505771e-05
aware—	-4.863237866505771e-05
factor—that	-4.863237866505771e-05
States—such	-4.863237866505771e-05
Nigeria—which	-4.863237866505771e-05
33/31	-4.863237866505771e-05
intend—and	-4.863237866505771e-05
clear—to	-4.863237866505771e-05
acted—and	-4.863237866505771e-05
acted—from	-4.863237866505771e-05
un-bridled	-4.863237866505771e-05
Interrelationship	-4.863237866505771e-05
phenomena—	-4.863237866505771e-05
flail	-4.863237866505771e-05
Overburdened	-4.863237866505771e-05
ex-press	-4.863237866505771e-05
refugees—the	-4.863237866505771e-05
opinion—back	-4.863237866505771e-05
order—economic	-4.863237866505771e-05
cultural—to	-4.863237866505771e-05
Chatoyer	-4.857208003757892e-05
de-mine	-4.849289777296815e-05
Wardak	-4.8440765819100616e-05
..welcome	-4.842558712842067e-05
-between	-4.842558712842067e-05
Secretary-General2	-4.842558712842067e-05
Gramsci	-4.842558712842067e-05
unpragmatic	-4.842558712842067e-05
membership-and	-4.842558712842067e-05
high-yielding	-4.842558712842067e-05
quip	-4.842558712842067e-05
comedian	-4.842558712842067e-05
Groucho	-4.842558712842067e-05
Northerner	-4.842558712842067e-05
Sensibly	-4.842558712842067e-05
bountifulness	-4.842558712842067e-05
photosynthesizer	-4.842558712842067e-05
sewers	-4.842558712842067e-05
earth-what	-4.842558712842067e-05
sovereignty—autonomy	-4.842558712842067e-05
defence—are	-4.842558712842067e-05
ungraciously	-4.842558712842067e-05
undirected	-4.842558712842067e-05
U.e	-4.837117611606775e-05
Therefore^	-4.837117611606775e-05
Corned	-4.837117611606775e-05
oL	-4.837117611606775e-05
oC	-4.837117611606775e-05
Crane	-4.837117611606775e-05
financial*	-4.837117611606775e-05
0NXC8F	-4.837117611606775e-05
approbrium	-4.837117611606775e-05
however*	-4.837117611606775e-05
Napollon	-4.837117611606775e-05
Liberation-Democratic	-4.837117611606775e-05
EMLN-FDR	-4.837117611606775e-05
Znes	-4.837117611606775e-05
Guadalupe	-4.837117611606775e-05
Miss	-4.837117611606775e-05
Ana	-4.837117611606775e-05
Cecilia	-4.837117611606775e-05
rued	-4.837117611606775e-05
FHUi-FDR	-4.837117611606775e-05
FMLN-POR	-4.837117611606775e-05
unbecoming	-4.8320045357584345e-05
Vardak	-4.8238253395966524e-05
SimÛn	-4.819722756002899e-05
Bolvar	-4.819722756002899e-05
Advisers	-4.815157077947531e-05
Leila	-4.815157077947531e-05
64/134	-4.815157077947531e-05
Japan-Arab	-4.815157077947531e-05
bedeviling	-4.808354318151581e-05
peace-the	-4.808354318151581e-05
'Jarring	-4.808354318151581e-05
themselves-singly	-4.808354318151581e-05
jointly-tried	-4.808354318151581e-05
principle-I	-4.808354318151581e-05
principle-to	-4.808354318151581e-05
Elath	-4.808354318151581e-05
years-or	-4.808354318151581e-05
longer-the	-4.808354318151581e-05
here-is	-4.808354318151581e-05
OUT	-4.808354318151581e-05
alike-enlightened	-4.808354318151581e-05
parley	-4.808354318151581e-05
deescalated	-4.808354318151581e-05
regulars	-4.808354318151581e-05
Togoland	-4.808354318151581e-05
infra-structural	-4.808354318151581e-05
level-especially	-4.808354318151581e-05
1.24	-4.808354318151581e-05
US178	-4.808354318151581e-05
unprofitably	-4.808354318151581e-05
nations-all	-4.808354318151581e-05
ideal-a	-4.808354318151581e-05
anti-internationalist	-4.808252374145564e-05
Leibnitz	-4.8067804881977005e-05
Ruvubu	-4.8067804881977005e-05
understanding-from	-4.8067804881977005e-05
absent-which	-4.8067804881977005e-05
struggle-are	-4.8067804881977005e-05
Khaldun	-4.8067804881977005e-05
reverential	-4.8067804881977005e-05
pseudo-government	-4.8067804881977005e-05
Condorcet	-4.8067804881977005e-05
Insurrection	-4.8067804881977005e-05
Lacoste	-4.8067804881977005e-05
Diderot	-4.8067804881977005e-05
3,896,000	-4.8067804881977005e-05
would1	-4.8067804881977005e-05
﻿64	-4.8025775978675876e-05
﻿105	-4.8012848655292965e-05
has-given	-4.8012848655292965e-05
society—and	-4.8012848655292965e-05
wide—if	-4.8012848655292965e-05
pedantry	-4.8012848655292965e-05
homeland—indeed	-4.8012848655292965e-05
own—and	-4.8012848655292965e-05
irredenta	-4.8012848655292965e-05
peace-will	-4.8012848655292965e-05
occupied—rightly	-4.8012848655292965e-05
view—a	-4.8012848655292965e-05
Commodities,3	-4.8012848655292965e-05
conterminous	-4.8012848655292965e-05
1974s	-4.8012848655292965e-05
rules-an	-4.8012848655292965e-05
never-never	-4.8012848655292965e-05
Minneapolis	-4.796663516768734e-05
Yoshio	-4.796663516768734e-05
Utsumi	-4.796663516768734e-05
Palestine-	-4.7916960213706805e-05
Stagnating	-4.791032705733541e-05
long-accepted	-4.791032705733541e-05
Facist	-4.7894273779419104e-05
Abou-Bakr	-4.7894273779419104e-05
el-Walid	-4.7894273779419104e-05
Nousseir	-4.7894273779419104e-05
Saladin	-4.7894273779419104e-05
Nassers	-4.7894273779419104e-05
A/PV.1856	-4.7894273779419104e-05
18001	-4.7894273779419104e-05
A/8082	-4.7894273779419104e-05
Israe	-4.7894273779419104e-05
House-	-4.7894273779419104e-05
19.9	-4.7894273779419104e-05
exhange	-4.7894273779419104e-05
Phantoms	-4.7894273779419104e-05
Montaron	-4.7894273779419104e-05
Lnd	-4.7894273779419104e-05
manhandled	-4.7894273779419104e-05
AbdiKassim	-4.788283118898644e-05
contrariety	-4.787364159555218e-05
pinprick	-4.787364159555218e-05
Marginalizing	-4.787364159555218e-05
recalibration	-4.784762379609583e-05
Miscellaneous	-4.784762379609583e-05
private-initiative	-4.783264359668977e-05
﻿Mandated	-4.7796780120201336e-05
affected·	-4.7796780120201336e-05
chatted	-4.779607073838358e-05
value-shift	-4.779607073838358e-05
sicknesses	-4.779607073838358e-05
2,542	-4.779607073838358e-05
1,090	-4.779607073838358e-05
457	-4.779607073838358e-05
Meynard	-4.779607073838358e-05
hangovers	-4.779607073838358e-05
dialogu	-4.779607073838358e-05
un-replenished	-4.779607073838358e-05
Bihar	-4.779607073838358e-05
responsive-	-4.779607073838358e-05
un-substantiated	-4.779607073838358e-05
unearned	-4.779607073838358e-05
thither	-4.779607073838358e-05
catastrophe-	-4.779607073838358e-05
not-so-very-poor	-4.779607073838358e-05
trudging	-4.779607073838358e-05
blazes	-4.779607073838358e-05
2142nd	-4.779607073838358e-05
Sharm-el-Sheikh	-4.779607073838358e-05
jittery	-4.779607073838358e-05
Firebrand	-4.779607073838358e-05
fuming	-4.779607073838358e-05
fantasies-	-4.779607073838358e-05
Destitute	-4.779607073838358e-05
neo-Romans	-4.779607073838358e-05
Tupua	-4.774905344936576e-05
cloak-and-dagger	-4.7740289771326224e-05
forthrightness—a	-4.7740289771326224e-05
I8	-4.7740289771326224e-05
Namibia—including	-4.7740289771326224e-05
archdeacon	-4.7740289771326224e-05
mollify	-4.7740289771326224e-05
antiapartheid	-4.7740289771326224e-05
exhortatory	-4.7740289771326224e-05
Chad—not	-4.7740289771326224e-05
persons—in	-4.7740289771326224e-05
Immune	-4.77023207691384e-05
Hanna	-4.768816396105855e-05
268.Permit	-4.768555666655184e-05
particularizations	-4.768555666655184e-05
forgather	-4.768555666655184e-05
5/0/2	-4.768555666655184e-05
yei	-4.768555666655184e-05
With¬out	-4.7672093365614306e-05
recommen¬dations	-4.7672093365614306e-05
aggres¬sor	-4.7672093365614306e-05
enun¬ciated	-4.7672093365614306e-05
con¬sidering	-4.7672093365614306e-05
third_	-4.7672093365614306e-05
accumu¬lated	-4.7672093365614306e-05
hjt	-4.7672093365614306e-05
Default	-4.7672093365614306e-05
undernourish¬ment	-4.7672093365614306e-05
Undernourishment	-4.7672093365614306e-05
con¬sumption	-4.7672093365614306e-05
headline-grabbing	-4.7672093365614306e-05
re¬straints	-4.7672093365614306e-05
Locational	-4.7672093365614306e-05
lowest-	-4.7672093365614306e-05
sur¬pluses	-4.7672093365614306e-05
W.s-n-ws	-4.7672093365614306e-05
under¬mined	-4.7672093365614306e-05
Over-expenditure	-4.7672093365614306e-05
con¬sumer	-4.7672093365614306e-05
encour¬aged	-4.7672093365614306e-05
suc¬cess	-4.7672093365614306e-05
encour¬agement	-4.7672093365614306e-05
insta¬bility	-4.7672093365614306e-05
mondialisation	-4.7613751656492405e-05
1995-1998	-4.7613751656492405e-05
untruths	-4.7613751656492405e-05
20-22	-4.7613751656492405e-05
inveighed	-4.7613751656492405e-05
recomposition	-4.7613751656492405e-05
itemize	-4.758214471848364e-05
self-generate	-4.758214471848364e-05
lower-than-	-4.758214471848364e-05
Baldwin	-4.758214471848364e-05
Thirty-Fourth	-4.758214471848364e-05
Ravindra	-4.758214471848364e-05
Ramrattan	-4.758214471848364e-05
medalist	-4.758214471848364e-05
de-Zionized	-4.754582404810802e-05
Goldogob	-4.753755013348166e-05
Balamballe	-4.753755013348166e-05
Qabno	-4.753755013348166e-05
Mataban	-4.753755013348166e-05
Hiran	-4.753755013348166e-05
Abo	-4.753755013348166e-05
/4/3	-4.753755013348166e-05
shom	-4.751366849893338e-05
relations..	-4.751366849893338e-05
1782nd	-4.751366849893338e-05
A/87011	-4.751366849893338e-05
organization-no	-4.751366849893338e-05
Big-Power	-4.751366849893338e-05
importunities	-4.751366849893338e-05
foot-notes	-4.751366849893338e-05
unimportance	-4.751366849893338e-05
Nations-as	-4.751366849893338e-05
Transgressions	-4.751366849893338e-05
approach-the	-4.751366849893338e-05
closed-	-4.751366849893338e-05
unprecented	-4.748008763259319e-05
osbtacles	-4.748008763259319e-05
Agwai	-4.747282676731711e-05
year—in	-4.7446269276426656e-05
opportunity—not	-4.74240593765248e-05
investment-generating	-4.74240593765248e-05
colonized—the	-4.74240593765248e-05
settlers-	-4.74240593765248e-05
classifies	-4.7412012834198906e-05
regresses	-4.7412012834198906e-05
Checks	-4.7412012834198906e-05
choreograph	-4.735309414940695e-05
our-country	-4.730699046180705e-05
﻿Her	-4.728300500115147e-05
Ellis	-4.728300500115147e-05
delegate.	-4.728300500115147e-05
A/PV.1122	-4.728300500115147e-05
Portia	-4.728300500115147e-05
Simpson-Miller	-4.728300500115147e-05
Kourou	-4.7265149230066485e-05
cotes	-4.7265149230066485e-05
1evelöping	-4.7265149230066485e-05
1930з	-4.7265149230066485e-05
beholds	-4.7265149230066485e-05
modernists	-4.718339551947988e-05
chopping	-4.718339551947988e-05
magician	-4.718339551947988e-05
peace-abiding	-4.718339551947988e-05
Gazans	-4.718339551947988e-05
pseudo-religious	-4.7100771706814194e-05
Soweto-a	-4.7092992278215584e-05
westwards	-4.7092992278215584e-05
tab	-4.7092992278215584e-05
SWAPO-the	-4.7092992278215584e-05
such-and	-4.7092992278215584e-05
undefeatable	-4.7092992278215584e-05
direction-the	-4.7092992278215584e-05
Manual	-4.7092992278215584e-05
ColomboI	-4.7092992278215584e-05
poMiical	-4.7092992278215584e-05
Koevoets	-4.707608626543874e-05
Afghani¬stan	-4.70341499269963e-05
over-grassing	-4.700814949633979e-05
real-development	-4.700814949633979e-05
non-Oil-producing	-4.700814949633979e-05
ISSUE	-4.700814949633979e-05
relaying	-4.700814949633979e-05
etiquette	-4.6993518465701465e-05
1981-1985	-4.689252156163851e-05
immunité	-4.687735518606449e-05
provisoire	-4.687735518606449e-05
long-tortured	-4.687735518606449e-05
SPLA/SPLM	-4.687735518606449e-05
watercourse	-4.6841039560771726e-05
Dividing	-4.675206416435794e-05
hard-to-conceal	-4.6737877362865915e-05
and.procedures	-4.6737877362865915e-05
will-sake	-4.6737877362865915e-05
resolutions^	-4.6737877362865915e-05
Wives	-4.67316754480697e-05
subsystems—political	-4.6695516497980106e-05
Iife-or-death	-4.6695516497980106e-05
ends—as	-4.6695516497980106e-05
must—battered	-4.6695516497980106e-05
cockpits	-4.6695516497980106e-05
small-nation	-4.6695516497980106e-05
imperialism—perhaps	-4.6695516497980106e-05
openly-declared	-4.6695516497980106e-05
suppliant	-4.6695516497980106e-05
self-induced	-4.6695516497980106e-05
invisibility	-4.6695516497980106e-05
them—reach	-4.6695516497980106e-05
Bret-	-4.6695516497980106e-05
arrangement—	-4.6695516497980106e-05
it—there	-4.6695516497980106e-05
featherbed	-4.6695516497980106e-05
profit-oriented	-4.6695516497980106e-05
world—not	-4.6695516497980106e-05
economies—with	-4.6695516497980106e-05
Ul	-4.6695516497980106e-05
years/1	-4.6695516497980106e-05
solvers	-4.6695516497980106e-05
gravy	-4.6695516497980106e-05
hitch-hikers	-4.6695516497980106e-05
market-hungry	-4.6695516497980106e-05
gaolers	-4.666485404377202e-05
﻿Proud	-4.655898930528683e-05
heard/	-4.6554216537790494e-05
Suriname·	-4.6554216537790494e-05
colony/	-4.6554216537790494e-05
body-politic	-4.6554216537790494e-05
Gulf·	-4.6554216537790494e-05
simple-enough	-4.6554216537790494e-05
virtue-	-4.6554216537790494e-05
cultural/	-4.6554216537790494e-05
chasten	-4.647234799735856e-05
intelligence-led	-4.647234799735856e-05
l.5°	-4.647234799735856e-05
25/29	-4.647234799735856e-05
lndependencia	-4.64449520912042e-05
Internationa	-4.64449520912042e-05
adopted,5	-4.64449520912042e-05
FAO/UNCTAD	-4.64449520912042e-05
UNJ	-4.64449520912042e-05
Feace	-4.64449520912042e-05
﻿160	-4.64429038838785e-05
sessions—a	-4.64429038838785e-05
with-ample	-4.64429038838785e-05
testimonials	-4.64429038838785e-05
generation—the	-4.64429038838785e-05
18L	-4.64429038838785e-05
separatum	-4.64429038838785e-05
elliptically	-4.64429038838785e-05
market—economy	-4.64429038838785e-05
1715	-4.64429038838785e-05
deep-seabed	-4.64429038838785e-05
'debate	-4.64429038838785e-05
all—great	-4.64429038838785e-05
Charter—will	-4.64429038838785e-05
ultra-nationalistic	-4.6424206045366913e-05
now-disintegrated	-4.6424206045366913e-05
near-forgotten	-4.6424206045366913e-05
Unexplained	-4.6424206045366913e-05
Tunisian-Libyan	-4.639664489259888e-05
Tuvuluans	-4.6372765067660845e-05
swimmers	-4.633524187674368e-05
tLat	-4.633524187674368e-05
peoples.	-4.6313937974247726e-05
33/1	-4.6305195808458685e-05
griefs	-4.623524066991572e-05
done.	-4.60469663839698e-05
MDGs-plus	-4.60469663839698e-05
Atua	-4.60469663839698e-05
retrenched	-4.603877893637304e-05
-part	-4.6011642784734955e-05
land-grabs	-4.6011642784734955e-05
Slovene	-4.6011642784734955e-05
﻿284	-4.599998646590276e-05
nations-large	-4.599998646590276e-05
developing—must	-4.599998646590276e-05
session-at	-4.599998646590276e-05
analysed-it	-4.599998646590276e-05
.nay	-4.599998646590276e-05
Solicitor-General	-4.599998646590276e-05
Tartars	-4.5890137106017304e-05
region—in	-4.58651128014997e-05
Union-Patriotic	-4.58076030365786e-05
cross-ways	-4.575813336346037e-05
demoralising	-4.575556330563315e-05
self-motivation	-4.575556330563315e-05
influence.and	-4.574937327126064e-05
A/36/PV.17	-4.574937327126064e-05
Tegucigalpa.11	-4.574937327126064e-05
petroleum-related	-4.574661107904536e-05
unpre¬cedented	-4.5726791463401174e-05
per¬sonally	-4.5718056227184446e-05
reaffirma¬tion	-4.5718056227184446e-05
caeur	-4.5718056227184446e-05
histimely	-4.5718056227184446e-05
dif¬ferences	-4.5718056227184446e-05
Iraq—two	-4.5718056227184446e-05
movement—forced	-4.5718056227184446e-05
pre¬cipitated	-4.5718056227184446e-05
posi¬tions	-4.5718056227184446e-05
orga¬nization	-4.5718056227184446e-05
Sabm	-4.5718056227184446e-05
much-maligned	-4.5718056227184446e-05
inflex¬ible	-4.5718056227184446e-05
accomplis—with	-4.5718056227184446e-05
Lebanon—and	-4.5718056227184446e-05
Israel—	-4.5718056227184446e-05
soluhon	-4.5718056227184446e-05
Terri¬tory	-4.5718056227184446e-05
Chap¬ter	-4.5718056227184446e-05
finan¬cial	-4.5718056227184446e-05
Stagnant	-4.5718056227184446e-05
con¬demning	-4.5718056227184446e-05
projec¬tion	-4.5718056227184446e-05
interde¬pendence	-4.5718056227184446e-05
t44	-4.5718056227184446e-05
high¬light	-4.5718056227184446e-05
orga¬nizations	-4.5718056227184446e-05
revi¬talizing	-4.5718056227184446e-05
dis¬advantaged	-4.5718056227184446e-05
1982/41	-4.5718056227184446e-05
Con-ference	-4.5718056227184446e-05
reassuringly	-4.5718056227184446e-05
so—advance	-4.5718056227184446e-05
nations—large	-4.5718056227184446e-05
poor—are	-4.5718056227184446e-05
Never-theless	-4.5718056227184446e-05
﻿Forty	-4.571148748065877e-05
199Usí	-4.571148748065877e-05
Rliasson	-4.571148748065877e-05
A/40/PV.43	-4.571148748065877e-05
43rd	-4.5693802891129e-05
glamorous	-4.5693802891129e-05
Unclear	-4.5693802891129e-05
Ingvar	-4.5693802891129e-05
better-defined	-4.5693802891129e-05
1997-98	-4.5693802891129e-05
rote-would	-4.566671237175665e-05
reasons-but	-4.566671237175665e-05
parties-the	-4.566671237175665e-05
'distributive	-4.566671237175665e-05
world-city	-4.566671237175665e-05
planet-earth	-4.566671237175665e-05
voiding	-4.566671237175665e-05
oracular	-4.566671237175665e-05
irt	-4.566671237175665e-05
2675	-4.566671237175665e-05
development-United	-4.566671237175665e-05
made-not	-4.566671237175665e-05
d'itre	-4.566671237175665e-05
leans	-4.5648188865591813e-05
twenty-nine	-4.562066299815177e-05
Apisai	-4.562066299815177e-05
Ielemia	-4.562066299815177e-05
Chronicle	-4.562066299815177e-05
Renites	-4.560837042707383e-05
fa/	-4.560837042707383e-05
2132nd	-4.560837042707383e-05
-let	-4.560837042707383e-05
Indexation	-4.560837042707383e-05
decolonizes	-4.560837042707383e-05
.illegal	-4.560837042707383e-05
Justice.5	-4.560837042707383e-05
3111	-4.560837042707383e-05
﻿267	-4.5607409638555036e-05
.much	-4.557600630044046e-05
slaked	-4.545464480139934e-05
micro-projects	-4.545464480139934e-05
Alta	-4.545464480139934e-05
edify	-4.545464480139934e-05
mouth-watering	-4.542780414565386e-05
59/311	-4.542780414565386e-05
convention-related	-4.542780414565386e-05
arbitrated	-4.539720379679101e-05
Kompienga	-4.539720379679101e-05
Therefor	-4.5334931199492614e-05
non–permanent	-4.5334931199492614e-05
Turkish-based	-4.5334931199492614e-05
chartering	-4.5334931199492614e-05
world—has	-4.5320999293076245e-05
sub-cultures	-4.531045157227722e-05
1959-1960	-4.531045157227722e-05
Optimal	-4.5302977985346225e-05
post—War	-4.522346206145783e-05
confidence-blocking	-4.522346206145783e-05
white-skin	-4.5214664657297954e-05
letter-bombs	-4.5214664657297954e-05
141*	-4.5214664657297954e-05
partier	-4.5214664657297954e-05
