WORD	TOTAL_COUNT	WEIGHTED_FREQUENCY
Figure	52187226	0.00010335816832062404
Although	41149063	0.00010323814744847706
23	33981969	0.00010319729335021996
relation	28906697	0.00010319498643304315
round	24425726	0.00010293537780687631
Even	33175236	0.00010292263486502673
rights	35445507	0.00010272958206157686
health	37367274	0.00010268960817820806
proper	25641365	0.00010263086317561788
built	28813561	0.00010249929395491017
doing	32280785	0.00010221162223090753
friend	27007470	0.00010219496746245851
chief	23297146	0.00010214908586087473
40	33750710	0.00010214414230803491
sure	31182100	0.00010196734972462192
lead	31514853	0.00010189338178739141
answer	30221443	0.0001018736708293022
Paris	27810864	0.00010181219056270692
existence	28579549	0.0001016010439175619
volume	30217489	0.00010157058505090307
Great	25452853	0.00010156809082080364
produce	31271680	0.0001015625690416903
hour	25541307	0.00010147991363975614
activities	37475794	0.00010147440935097992
principle	27942405	0.00010130281458185307
First	33924266	0.0001012063894087865
fall	27819497	0.00010120420309205633
strength	27564182	0.0001009367635426289
Do	33406161	0.00010092749840153554
wide	29169170	0.00010076321096696125
door	29749782	0.00010069026928251995
distance	27263517	0.00010051350689375641
April	29643225	0.00010050311356699607
simply	34755495	0.00010047606787957793
supply	28093960	0.00010000974864310333
observed	31011871	0.00009996568901216466
questions	34526020	0.00009995648212368791
..	22891687	0.00009990039296501876
types	34087185	0.00009985954658460446
earlier	34480587	0.00009977987301696514
Charles	26565622	0.00009966324089173506
comes	28304320	0.00009964739057827699
appeared	27274956	0.00009942969672000097
interests	29020373	0.00009933342553275524
Not	30397859	0.00009923333288803878
concerned	30428040	0.00009922786129191565
coming	26989594	0.00009905705886874356
presence	30375470	0.00009899268063333573
oil	28288009	0.00009887372815514505
N.	25779892	0.00009886730978110427
involved	36691665	0.00009885481944067393
met	26599843	0.00009873175493422967
applied	29138370	0.0000986449230930935
top	31643609	0.000098630639581678
regard	25280851	0.00009862791587450254
born	26457997	0.00009854928948573247
writing	31908985	0.00009847200283714635
date	28588513	0.00009846719180223968
mentioned	26730128	0.00009836861324668206
ways	34874601	0.00009828809681693205
While	32353096	0.0000982763961587003
ideas	29919067	0.00009825280442475419
research	45488143	0.0000980959307469924
Council	28983760	0.0000980899533017641
weight	27428565	0.00009806191362999746
Henry	25081466	0.0000978986331860216
services	37004494	0.00009754031753314144
easily	27197153	0.00009748464742622185
meaning	31467428	0.00009746971402843219
expected	31934590	0.00009741812616171014
voice	28805146	0.00009731488890108532
meet	27336202	0.0000970636374939866
28	31323967	0.00009703184271852124
standard	31268749	0.0000968974563190188
charge	25364205	0.00009685703806466368
deep	27081677	0.00009682507230333423
middle	29413910	0.00009679587066851139
actual	27296307	0.00009674153898846087
Press	47491050	0.00009667647922814081
attempt	28156044	0.0000966454836448452
needed	33932294	0.00009653908749644824
feeling	26314842	0.00009650303300351119
figure	29269148	0.00009637897102632753
I.	26377856	0.00009610205671289626
sound	28003887	0.00009609643248831512
meeting	28590408	0.00009608578189877835
deal	28856748	0.00009588140480430145
thousand	22025822	0.000095859126118572
c	31701022	0.00009572111704767594
success	27710799	0.0000956788450793154
entirely	22594399	0.00009548779078434816
World	36858223	0.000095473478597888
City	27747306	0.0000953061674940349
goods	26464417	0.00009517763835924181
26	31020079	0.00009502452679479612
region	31471132	0.00009473580336745983
army	23022077	0.0000943349649365851
else	28493266	0.00009433496351878969
training	31211585	0.00009433020654188794
tax	31451826	0.00009423422472681666
factors	34538107	0.000094197276955845
elements	30754303	0.00009419289812165659
studies	38804490	0.00009408658439386035
statement	28406861	0.00009403318423858398
places	24985401	0.00009402343623253778
frequently	25811773	0.00009401892856380201
road	24507521	0.00009393537032058256
source	33105095	0.00009391928591811364
died	24942476	0.00009389082354524194
wanted	32726862	0.00009383827146560346
directly	30011458	0.0000936282007834939
final	30741054	0.00009359636652258702
III	25293072	0.00009345079585273308
27	30377364	0.00009342898617670008
entire	27751315	0.00009333263453599519
chapter	32549016	0.00009323400275328735
myself	24710463	0.00009322511899236696
throughout	28105817	0.00009313028460277685
expression	27890741	0.00009305480305093279
sufficient	23696423	0.00009294782748236159
giving	25228220	0.0000928256179236705
constant	27214395	0.00009276104312271281
demand	28462724	0.0000926072009724878
author	26777747	0.00009243200672781554
science	27936048	0.0000923875471814379
instance	26501737	0.00009229550846409447
clearly	29916195	0.00009220965781105687
follow	27420730	0.00009213618390864144
central	31915240	0.00009197942094149502
quality	32378905	0.00009196543906418936
instead	26238305	0.00009195376948489662
reading	28037982	0.00009193897349649083
everything	27078759	0.00009180118124492926
immediately	26181513	0.00009179897484835974
Many	29437500	0.00009176892902798632
nation	25276803	0.00009175954578467121
East	28560958	0.00009161189394220723
somewhat	23086149	0.00009156199359953351
allowed	25778977	0.00009154442616477578
plant	26160780	0.00009145423135814504
dead	24503588	0.00009131240729021017
heat	24828618	0.00009118226392770114
U.S.	48493531	0.00009117450855880881
die	27019113	0.00009115118026875687
picture	25433747	0.00009105751331371681
systems	40911991	0.00009096580600907027
Chapter	34408569	0.00009086338472275505
stand	24053446	0.00009068737487754663
gone	24135502	0.00009056287351956928
discussion	30035684	0.00009046433413238888
Committee	27511241	0.00009034614090992136
sort	23922352	0.00009020552509878206
Thomas	26125477	0.00009007681705480377
stock	23942919	0.00009006761606455982
Union	27795675	0.00009004442800149404
Why	27081350	0.00008998243431889969
facts	21536066	0.00008984912888243184
distribution	31371561	0.00008981452268523521
During	27379925	0.00008953720723854372
presented	29294810	0.00008950435200944919
T.	28113545	0.00008949210343082257
unless	23227239	0.00008946874640823446
river	21719860	0.00008926308395633746
al	48691306	0.00008913889798722092
limited	30782861	0.00008908627581260761
effective	31046001	0.00008897257421432458
January	26624939	0.00008896141036847659
Is	27264590	0.00008882607438444963
music	27016786	0.0000887879908483779
reported	30518702	0.00008878390351511726
stood	22671880	0.00008877882754836743
week	25635653	0.00008869854790484786
moral	25818306	0.00008867210889665564
issue	32115823	0.00008863690517321521
actually	28208066	0.00008862468833939904
role	43653265	0.00008859314845119757
lay	21939980	0.00008857942950687473
decision	33953842	0.00008850231352166344
rise	25188719	0.0000884776220679711
mass	27653271	0.00008845829152858006
impossible	22066290	0.00008842331810747694
employed	22529786	0.00008824991977958336
ready	22871277	0.00008818581222554657
looking	27166859	0.00008816153010495442
boy	22254863	0.00008802173046802612
Two	27411831	0.00008794155177384439
eight	23597413	0.00008789762401444038
big	26936962	0.0000877069478893015
related	36587082	0.00008766991335020739
iron	20152591	0.00008761989843975055
heavy	23231707	0.00008759857633425713
purposes	23764927	0.0000875349966310345
products	29427174	0.00008753089522080414
north	23085610	0.00008746750106903347
remained	24738974	0.0000874423591535524
measure	25475788	0.00008743274140142791
materials	28204126	0.00008738880959346597
gold	20665206	0.00008717207679982206
certainly	24313606	0.0000870936158629904
consider	27709342	0.00008700399110767149
scale	28022692	0.00008693993487485409
takes	26487479	0.00008687837016900869
serious	25698453	0.00008681778039097509
finally	24922279	0.00008664282785678618
dark	23630211	0.00008644924262940962
speak	23422543	0.00008641580871186872
Department	28980117	0.000086386499573208
ago	23008335	0.00008612125384769015
£	21919090	0.00008611245394336619
tried	26121626	0.0000860765189926734
European	30114005	0.00008595653794960207
returned	23246155	0.00008594949111723978
October	26082277	0.00008591601842070563
principles	23898923	0.00008590464204333605
China	26734845	0.00008589769234633775
page	25803763	0.00008588228963571083
interesting	22714772	0.00008584364477147025
desire	22764357	0.00008572074755326552
School	24212300	0.00008572053443094961
king	21293918	0.0000856207960907571
remain	24946156	0.00008556905072986197
29	28052066	0.00008556568716517736
duty	20461388	0.00008556547145922349
effort	25568400	0.00008543899130900914
August	25390840	0.00008541836504741404
seven	23454535	0.00008530027161528735
greatest	20412057	0.00008518612587895413
included	29473858	0.00008517077669428765
animals	23797300	0.00008515024683553687
Their	25042366	0.0000850922452236642
include	35845478	0.00008494564425023607
pass	20857212	0.00008491076639834622
prepared	23847902	0.00008478804871907321
religion	22200777	0.00008472417034376151
occur	28073761	0.00008469008443185564
circumstances	24142603	0.00008459438441432361
numbers	26893162	0.00008455601643170746
powers	21567458	0.000084343333075971
percent	42849611	0.00008432922937571312
December	25603203	0.00008415867675634373
relationship	37131555	0.00008409714929486443
bad	23924342	0.00008409644331058682
base	27415824	0.00008408649103292414
Christ	23231986	0.00008387641768264266
forward	23071176	0.00008383035461232033
faith	22479897	0.00008377492540879681
Chinese	25938565	0.00008361287157631778
essential	24748950	0.00008358710075968156
eye	22330186	0.00008358452331658645
approach	36559200	0.0000835783313719329
neither	22807077	0.00008353072334278324
girl	22268338	0.00008349170064497642
letters	21493046	0.00008344464660191789
product	30097161	0.00008336953198622193
Let	23911675	0.00008336134615652833
recent	27708482	0.00008332821600047601
31	26692795	0.00008329642375136284
active	26149220	0.00008319393210482536
industrial	25914477	0.0000831390737340657
model	42322715	0.00008310900364395435
connection	21176494	0.000083084894113981
History	25888963	0.00008299242703459209
unit	27515017	0.00008295591562926881
figures	22843981	0.00008294732862882065
wall	24002397	0.0000828466900259467
million	30614015	0.00008284232082196462
factor	27978700	0.00008280862411963255
September	24955769	0.00008279676597033022
des	26038618	0.00008271077034342028
lived	23098495	0.00008270209443376991
record	24974850	0.00008267312730638813
Our	23727763	0.00008260981838946426
officers	20430592	0.00008255750854344655
Society	26125923	0.00008248939956949044
60	26864236	0.00008244179631889661
carry	21590200	0.00008239008854883407
caused	24544739	0.00008238603398720295
cold	21897633	0.00008228043380063783
easy	24076359	0.00008206374626845956
Yet	24126026	0.00008201498366188065
application	26885450	0.00008191287627808603
'm	32375106	0.00008191234351526618
d	27031949	0.00008172814756924655
practical	21732737	0.00008150654305404959
reference	25656156	0.00008149583230795993
plants	22618596	0.0000813613789502531
der	25508865	0.00008126024635636148
showed	23367624	0.0000812201426991249
freedom	24442743	0.00008120409618155352
fear	23089672	0.00008120269708335922
south	21676734	0.00008117115319672038
literature	25569786	0.00008098977737269645
soul	19141729	0.00008090226118283228
differences	29323058	0.00008088481491551138
completely	23920055	0.00008084495017997093
upper	22637932	0.00008074752468287204
ordinary	18623423	0.00008072942248010906
herself	23452121	0.00008066160971721814
separate	24925330	0.0000805774690679058
soil	21856069	0.00008051620514764132
wish	21566035	0.00008049669358167667
progress	21883196	0.00008038561819320901
culture	31151771	0.00008038206683897639
X	26624983	0.00008028582017629532
decided	24062623	0.00008027796719877775
'd	36141985	0.00008025817843888479
drawn	20696628	0.00008022465227444757
today	29000374	0.00007998397116134099
noted	26248446	0.00007975537980865248
hear	22012489	0.00007967558791363444
gas	22420035	0.00007965201903385642
e	26648931	0.00007948767880137728
Britain	22761105	0.00007948543780906216
move	28216588	0.00007945922691620884
fixed	21867637	0.0000793491866684145
write	24181735	0.00007925381815641253
majority	23586195	0.00007924325936330647
behavior	33650081	0.00007913142894919406
associated	31568017	0.00007912856744800663
understanding	28813019	0.00007912122793251836
construction	23982696	0.00007910507448014636
College	22154070	0.0000790264243364061
events	27853821	0.00007891899203296319
teacher	22810792	0.00007883562045209369
expressed	23404971	0.00007872568995294343
significant	33509231	0.00007867171589205638
moved	24770072	0.00007849351362619863
ask	24692784	0.00007846317336556589
arms	21846073	0.00007822419616798248
speech	23175684	0.00007802304940266065
parents	29119476	0.00007795762735106256
remains	23597987	0.00007789628433658474
content	25275962	0.00007784188759005323
